Time,Angle,Output,RPM
0.40800929069519043,0.0,-125.0,590.79
0.8721463680267334,0.0,-125.0,599.45
1.3748633861541748,0.0,-125.0,601.61
1.876643180847168,0.0,-125.0,603.78
2.3769097328186035,0.0,-135.0,610.27
2.87711238861084,0.0,-135.0,614.6
3.378751039505005,0.0,-135.0,621.09
3.8809783458709717,0.0,-135.0,629.75
4.379834890365601,0.0,-135.0,634.08
4.88121485710144,0.0,-135.0,636.24
5.385295629501343,0.0,-145.0,638.4
5.885923147201538,0.0,-145.0,644.9
6.386371850967407,0.0,-145.0,655.72
6.886117458343506,0.0,-145.0,660.04
7.38720703125,0.0,-145.0,664.37
7.886739492416382,0.0,-145.0,666.54
8.39090371131897,0.0,-155.0,673.03
8.891363620758057,0.0,-155.0,675.19
9.395560264587402,0.0,-155.0,686.01
9.893792629241943,0.0,-155.0,690.34
10.394858598709106,0.0,-155.0,692.51
10.897960186004639,0.0,-155.0,696.83
11.400007247924805,0.0,-165.0,699.0
11.89869236946106,0.0,-165.0,701.16
12.398965835571289,0.0,-165.0,709.82
12.900390863418579,0.0,-165.0,714.15
13.401691675186157,0.0,-165.0,718.47
13.90248417854309,0.0,-165.0,718.47
14.406857013702393,0.0,-175.0,718.47
14.906068086624146,0.0,-175.0,724.97
15.40729022026062,0.0,-175.0,729.29
15.909387350082397,0.0,-175.0,733.62
16.411271572113037,0.0,-175.0,735.79
16.91006374359131,0.0,-175.0,735.79
17.412983417510986,0.0,-185.0,737.95
17.912965536117554,0.0,-185.0,742.28
18.415693759918213,0.0,-185.0,744.44
18.915889739990234,0.0,-185.0,750.94
19.416374444961548,0.0,-185.0,750.94
19.914945125579834,0.0,-185.0,753.1
20.418652772903442,0.0,-195.0,753.1
20.918620586395264,0.0,-195.0,755.26
21.418680906295776,0.0,-195.0,763.92
21.920910596847534,0.0,-195.0,763.92
22.420122861862183,0.0,-195.0,766.08
22.924296140670776,0.0,-195.0,768.25
23.425187587738037,0.0,-205.0,770.41
23.925966501235962,0.0,-205.0,770.41
24.425625324249268,0.0,-205.0,779.07
24.92866539955139,0.0,-205.0,779.07
25.42901110649109,0.0,-205.0,781.23
25.93160915374756,0.0,-205.0,781.23
26.43208885192871,0.0,-215.0,783.4
26.933302402496338,0.0,-215.0,787.73
27.4362370967865,0.0,-215.0,789.89
27.93660020828247,0.0,-215.0,792.05
28.438312292099,0.0,-215.0,794.22
28.942479610443115,0.0,-215.0,794.22
29.44271206855774,0.0,-225.0,796.38
29.94557285308838,0.0,-225.0,796.38
